Year,State,Age Group,State Rate,State Births,US Births,US Birth Rate,Unit
1995,Montana,15-19 years,42.4,"1,395","499,873",56,"per 1,000"
1995,Nebraska,15-19 years,37.8,"2,283","499,873",56,"per 1,000"
1995,Nevada,15-19 years,73.4,"3,351","499,873",56,"per 1,000"
1995,New Hampshire,15-19 years,30.3,"1,103","499,873",56,"per 1,000"
1995,New Jersey,15-19 years,37.7,"9,151","499,873",56,"per 1,000"
1995,New Mexico,15-19 years,74,"4,844","499,873",56,"per 1,000"
1995,New York,15-19 years,42.2,"24,826","499,873",56,"per 1,000"
1995,North Carolina,15-19 years,63,"15,049","499,873",56,"per 1,000"
1995,North Dakota,15-19 years,32.9,800,"499,873",56,"per 1,000"
1995,Ohio,15-19 years,53.4,"20,631","499,873",56,"per 1,000"
1995,Oklahoma,15-19 years,63.7,"7,639","499,873",56,"per 1,000"
1995,Oregon,15-19 years,50.1,"5,448","499,873",56,"per 1,000"
1995,Pennsylvania,15-19 years,40.9,"15,979","499,873",56,"per 1,000"
1995,Rhode Island,15-19 years,39.8,"1,267","499,873",56,"per 1,000"
1995,South Carolina,15-19 years,62.8,"8,518","499,873",56,"per 1,000"
1995,South Dakota,15-19 years,40.9,"1,179","499,873",56,"per 1,000"
1995,Tennessee,15-19 years,66.6,"12,118","499,873",56,"per 1,000"
1995,Texas,15-19 years,75.6,"52,135","499,873",56,"per 1,000"
1995,Total U.S.,15-19 years,56,"499,873","499,873",56,"per 1,000"
1995,Utah,15-19 years,40.9,"4,222","499,873",56,"per 1,000"
1995,Vermont,15-19 years,28.1,553,"499,873",56,"per 1,000"
1995,Virginia,15-19 years,48.4,"10,270","499,873",56,"per 1,000"
1995,Washington,15-19 years,48,"8,709","499,873",56,"per 1,000"
1995,West Virginia,15-19 years,52.7,"3,584","499,873",56,"per 1,000"
1995,Wisconsin,15-19 years,37.9,"6,932","499,873",56,"per 1,000"
1995,Wyoming,15-19 years,47.9,937,"499,873",56,"per 1,000"
1996,Alabama,15-19 years,67.1,"10,807","491,577",53.5,"per 1,000"
1996,Alaska,15-19 years,50.8,"1,096","491,577",53.5,"per 1,000"
1996,Arizona,15-19 years,71.5,"11,009","491,577",53.5,"per 1,000"
1996,Arkansas,15-19 years,73.5,"7,026","491,577",53.5,"per 1,000"
1996,California,15-19 years,61,"63,222","491,577",53.5,"per 1,000"
1996,Colorado,15-19 years,50.7,"6,541","491,577",53.5,"per 1,000"
1996,Connecticut,15-19 years,36.6,"3,578","491,577",53.5,"per 1,000"
1996,Delaware,15-19 years,53.8,"1,334","491,577",53.5,"per 1,000"
1996,District of Columbia,15-19 years,79.2,"1,354","491,577",53.5,"per 1,000"
1996,Florida,15-19 years,57.2,"24,806","491,577",53.5,"per 1,000"
1996,Georgia,15-19 years,66.8,"17,648","491,577",53.5,"per 1,000"
1996,Hawaii,15-19 years,48.9,"1,884","491,577",53.5,"per 1,000"
1996,Idaho,15-19 years,46.9,"2,486","491,577",53.5,"per 1,000"
1996,Illinois,15-19 years,55.3,"22,831","491,577",53.5,"per 1,000"
1996,Indiana,15-19 years,55.1,"11,875","491,577",53.5,"per 1,000"
1996,Iowa,15-19 years,37.4,"4,047","491,577",53.5,"per 1,000"
1996,Kansas,15-19 years,49.4,"4,714","491,577",53.5,"per 1,000"
1996,Kentucky,15-19 years,61.2,"8,786","491,577",53.5,"per 1,000"
1996,Louisiana,15-19 years,66.8,"11,945","491,577",53.5,"per 1,000"
1996,Maine,15-19 years,31.7,"1,333","491,577",53.5,"per 1,000"
1996,Maryland,15-19 years,45.7,"7,186","491,577",53.5,"per 1,000"
1996,Massachusetts,15-19 years,31.1,"5,761","491,577",53.5,"per 1,000"
1996,Michigan,15-19 years,46.4,"15,909","491,577",53.5,"per 1,000"
1996,Minnesota,15-19 years,32.3,"5,417","491,577",53.5,"per 1,000"
1996,Mississippi,15-19 years,74,"8,451","491,577",53.5,"per 1,000"
1996,Missouri,15-19 years,53.2,"10,262","491,577",53.5,"per 1,000"
1996,Montana,15-19 years,39.3,"1,326","491,577",53.5,"per 1,000"
1996,Nebraska,15-19 years,38.9,"2,434","491,577",53.5,"per 1,000"
1996,Nevada,15-19 years,69.5,"3,402","491,577",53.5,"per 1,000"
1996,New Hampshire,15-19 years,28.2,"1,072","491,577",53.5,"per 1,000"
1996,New Jersey,15-19 years,35.2,"8,639","491,577",53.5,"per 1,000"
1996,New Mexico,15-19 years,70.5,"4,775","491,577",53.5,"per 1,000"
1996,New York,15-19 years,39.9,"23,876","491,577",53.5,"per 1,000"
1996,North Carolina,15-19 years,62.3,"15,296","491,577",53.5,"per 1,000"
1996,North Dakota,15-19 years,31.6,793,"491,577",53.5,"per 1,000"
1996,Ohio,15-19 years,50.4,"19,851","491,577",53.5,"per 1,000"
1996,Oklahoma,15-19 years,63.1,"7,780","491,577",53.5,"per 1,000"
1996,Oregon,15-19 years,50.5,"5,681","491,577",53.5,"per 1,000"
1996,Pennsylvania,15-19 years,38.4,"15,330","491,577",53.5,"per 1,000"
1996,Rhode Island,15-19 years,38.9,"1,285","491,577",53.5,"per 1,000"
1996,South Carolina,15-19 years,60.2,"8,362","491,577",53.5,"per 1,000"
1996,South Dakota,15-19 years,40.1,"1,189","491,577",53.5,"per 1,000"
1996,Tennessee,15-19 years,64.5,"12,061","491,577",53.5,"per 1,000"
1996,Texas,15-19 years,73.1,"52,273","491,577",53.5,"per 1,000"
1996,Total U.S.,15-19 years,53.5,"491,577","491,577",53.5,"per 1,000"
1996,Utah,15-19 years,41.2,"4,438","491,577",53.5,"per 1,000"
1996,Vermont,15-19 years,29.5,601,"491,577",53.5,"per 1,000"
1996,Virginia,15-19 years,45.4,"9,912","491,577",53.5,"per 1,000"
1996,Washington,15-19 years,45.6,"8,609","491,577",53.5,"per 1,000"
1996,West Virginia,15-19 years,50.5,"3,420","491,577",53.5,"per 1,000"
1996,Wisconsin,15-19 years,36.9,"6,965","491,577",53.5,"per 1,000"
1996,Wyoming,15-19 years,44.7,899,"491,577",53.5,"per 1,000"
1997,Alabama,15-19 years,64.5,"10,461","483,220",51.3,"per 1,000"
1997,Alaska,15-19 years,49.3,"1,099","483,220",51.3,"per 1,000"
1997,Arizona,15-19 years,68.7,"11,035","483,220",51.3,"per 1,000"
1997,Arkansas,15-19 years,70.8,"6,835","483,220",51.3,"per 1,000"
1997,California,15-19 years,55.7,"59,955","483,220",51.3,"per 1,000"
1997,Colorado,15-19 years,49.3,"6,645","483,220",51.3,"per 1,000"
1997,Connecticut,15-19 years,35.1,"3,498","483,220",51.3,"per 1,000"
1997,Delaware,15-19 years,52.3,"1,343","483,220",51.3,"per 1,000"
1997,District of Columbia,15-19 years,67.1,"1,184","483,220",51.3,"per 1,000"
1997,Florida,15-19 years,55.8,"25,168","483,220",51.3,"per 1,000"
1997,Georgia,15-19 years,65.6,"17,847","483,220",51.3,"per 1,000"
1997,Hawaii,15-19 years,44.4,"1,733","483,220",51.3,"per 1,000"
1997,Idaho,15-19 years,43,"2,330","483,220",51.3,"per 1,000"
1997,Illinois,15-19 years,52.7,"22,201","483,220",51.3,"per 1,000"
1997,Indiana,15-19 years,52.8,"11,577","483,220",51.3,"per 1,000"
1997,Iowa,15-19 years,35.3,"3,888","483,220",51.3,"per 1,000"
1997,Kansas,15-19 years,48.4,"4,758","483,220",51.3,"per 1,000"
1997,Kentucky,15-19 years,59,"8,524","483,220",51.3,"per 1,000"
1997,Louisiana,15-19 years,65.9,"11,963","483,220",51.3,"per 1,000"
1997,Maine,15-19 years,32.3,"1,378","483,220",51.3,"per 1,000"
1997,Maryland,15-19 years,43.1,"7,002","483,220",51.3,"per 1,000"
1997,Massachusetts,15-19 years,30.4,"5,805","483,220",51.3,"per 1,000"
1997,Michigan,15-19 years,44.3,"15,383","483,220",51.3,"per 1,000"
1997,Minnesota,15-19 years,32.1,"5,583","483,220",51.3,"per 1,000"
1997,Mississippi,15-19 years,71.8,"8,307","483,220",51.3,"per 1,000"
1997,Missouri,15-19 years,51.1,"10,095","483,220",51.3,"per 1,000"
1997,Montana,15-19 years,38.2,"1,311","483,220",51.3,"per 1,000"
1997,Nebraska,15-19 years,37.4,"2,397","483,220",51.3,"per 1,000"
1997,Nevada,15-19 years,67.4,"3,559","483,220",51.3,"per 1,000"
1997,New Hampshire,15-19 years,28.2,"1,111","483,220",51.3,"per 1,000"
1997,New Jersey,15-19 years,34.8,"8,643","483,220",51.3,"per 1,000"
1997,New Mexico,15-19 years,67.8,"4,706","483,220",51.3,"per 1,000"
1997,New York,15-19 years,36.7,"22,197","483,220",51.3,"per 1,000"
1997,North Carolina,15-19 years,59.9,"15,032","483,220",51.3,"per 1,000"
1997,North Dakota,15-19 years,29.2,751,"483,220",51.3,"per 1,000"
1997,Ohio,15-19 years,49.8,"19,894","483,220",51.3,"per 1,000"
1997,Oklahoma,15-19 years,63.7,"8,058","483,220",51.3,"per 1,000"
1997,Oregon,15-19 years,46.2,"5,356","483,220",51.3,"per 1,000"
1997,Pennsylvania,15-19 years,36.1,"14,691","483,220",51.3,"per 1,000"
1997,Rhode Island,15-19 years,38.3,"1,313","483,220",51.3,"per 1,000"
1997,South Carolina,15-19 years,58.8,"8,341","483,220",51.3,"per 1,000"
1997,South Dakota,15-19 years,40.6,"1,224","483,220",51.3,"per 1,000"
1997,Tennessee,15-19 years,62.4,"11,889","483,220",51.3,"per 1,000"
1997,Texas,15-19 years,71.2,"52,728","483,220",51.3,"per 1,000"
1997,Total U.S.,15-19 years,51.3,"483,220","483,220",51.3,"per 1,000"
1997,Utah,15-19 years,41,"4,503","483,220",51.3,"per 1,000"
1997,Vermont,15-19 years,26.3,551,"483,220",51.3,"per 1,000"
1997,Virginia,15-19 years,44,"9,850","483,220",51.3,"per 1,000"
1997,Washington,15-19 years,43,"8,421","483,220",51.3,"per 1,000"
1997,West Virginia,15-19 years,49.1,"3,268","483,220",51.3,"per 1,000"
1997,Wisconsin,15-19 years,35.8,"6,933","483,220",51.3,"per 1,000"
1997,Wyoming,15-19 years,43.9,896,"483,220",51.3,"per 1,000"
1998,Alabama,15-19 years,63.9,"10,393","484,895",50.3,"per 1,000"
1998,Alaska,15-19 years,47.5,"1,101","484,895",50.3,"per 1,000"
1998,Arizona,15-19 years,68.8,"11,561","484,895",50.3,"per 1,000"
1998,Arkansas,15-19 years,68.7,"6,691","484,895",50.3,"per 1,000"
1998,California,15-19 years,52,"58,170","484,895",50.3,"per 1,000"
1998,Colorado,15-19 years,50.2,"7,060","484,895",50.3,"per 1,000"
1998,Connecticut,15-19 years,34.9,"3,555","484,895",50.3,"per 1,000"
1998,Delaware,15-19 years,50.6,"1,347","484,895",50.3,"per 1,000"
1998,District of Columbia,15-19 years,62,"1,133","484,895",50.3,"per 1,000"
1998,Florida,15-19 years,53.9,"25,228","484,895",50.3,"per 1,000"
1998,Georgia,15-19 years,64,"17,867","484,895",50.3,"per 1,000"
1998,Hawaii,15-19 years,47,"1,849","484,895",50.3,"per 1,000"
1998,Idaho,15-19 years,44.6,"2,457","484,895",50.3,"per 1,000"
1998,Illinois,15-19 years,51.8,"22,180","484,895",50.3,"per 1,000"
1998,Indiana,15-19 years,52.2,"11,570","484,895",50.3,"per 1,000"
1998,Iowa,15-19 years,34.9,"3,900","484,895",50.3,"per 1,000"
1998,Kansas,15-19 years,47.5,"4,805","484,895",50.3,"per 1,000"
1998,Kentucky,15-19 years,57.2,"8,250","484,895",50.3,"per 1,000"
1998,Louisiana,15-19 years,65.6,"12,033","484,895",50.3,"per 1,000"
1998,Maine,15-19 years,30.7,"1,326","484,895",50.3,"per 1,000"
1998,Maryland,15-19 years,42.6,"7,139","484,895",50.3,"per 1,000"
1998,Massachusetts,15-19 years,29.5,"5,823","484,895",50.3,"per 1,000"
1998,Michigan,15-19 years,43.5,"15,261","484,895",50.3,"per 1,000"
1998,Minnesota,15-19 years,30.9,"5,522","484,895",50.3,"per 1,000"
1998,Mississippi,15-19 years,71.4,"8,318","484,895",50.3,"per 1,000"
1998,Missouri,15-19 years,51,"10,281","484,895",50.3,"per 1,000"
1998,Montana,15-19 years,38,"1,316","484,895",50.3,"per 1,000"
1998,Nebraska,15-19 years,37.5,"2,451","484,895",50.3,"per 1,000"
1998,Nevada,15-19 years,65.6,"3,700","484,895",50.3,"per 1,000"
1998,New Hampshire,15-19 years,26.8,"1,094","484,895",50.3,"per 1,000"
1998,New Jersey,15-19 years,34.7,"8,708","484,895",50.3,"per 1,000"
1998,New Mexico,15-19 years,68.7,"4,865","484,895",50.3,"per 1,000"
1998,New York,15-19 years,36.4,"22,344","484,895",50.3,"per 1,000"
1998,North Carolina,15-19 years,59.8,"15,325","484,895",50.3,"per 1,000"
1998,North Dakota,15-19 years,29.7,775,"484,895",50.3,"per 1,000"
1998,Ohio,15-19 years,48.5,"19,564","484,895",50.3,"per 1,000"
1998,Oklahoma,15-19 years,61.4,"7,954","484,895",50.3,"per 1,000"
1998,Oregon,15-19 years,47.1,"5,571","484,895",50.3,"per 1,000"
1998,Pennsylvania,15-19 years,35.9,"14,849","484,895",50.3,"per 1,000"
1998,Rhode Island,15-19 years,36.5,"1,293","484,895",50.3,"per 1,000"
1998,South Carolina,15-19 years,58.3,"8,391","484,895",50.3,"per 1,000"
1998,South Dakota,15-19 years,39.8,"1,214","484,895",50.3,"per 1,000"
1998,Tennessee,15-19 years,62.5,"12,046","484,895",50.3,"per 1,000"
1998,Texas,15-19 years,70.5,"54,004","484,895",50.3,"per 1,000"
1998,Total U.S.,15-19 years,50.3,"484,895","484,895",50.3,"per 1,000"
1998,Utah,15-19 years,39.6,"4,389","484,895",50.3,"per 1,000"
1998,Vermont,15-19 years,23.8,514,"484,895",50.3,"per 1,000"
1998,Virginia,15-19 years,43.4,"9,945","484,895",50.3,"per 1,000"
1998,Washington,15-19 years,42.4,"8,591","484,895",50.3,"per 1,000"
1998,West Virginia,15-19 years,49.6,"3,225","484,895",50.3,"per 1,000"
1998,Wisconsin,15-19 years,35.2,"6,941","484,895",50.3,"per 1,000"
1998,Wyoming,15-19 years,48.9,"1,006","484,895",50.3,"per 1,000"
1999,Alabama,15-19 years,60.9,"9,850","476,050",48.8,"per 1,000"
1999,Alaska,15-19 years,47.7,"1,123","476,050",48.8,"per 1,000"
1999,Arizona,15-19 years,68,"11,789","476,050",48.8,"per 1,000"
1999,Arkansas,15-19 years,66.1,"6,434","476,050",48.8,"per 1,000"
1999,California,15-19 years,49.1,"56,635","476,050",48.8,"per 1,000"
1999,Colorado,15-19 years,50,"7,251","476,050",48.8,"per 1,000"
1999,Connecticut,15-19 years,32.7,"3,386","476,050",48.8,"per 1,000"
1999,Delaware,15-19 years,50.7,"1,384","476,050",48.8,"per 1,000"
1999,District of Columbia,15-19 years,56,"1,076","476,050",48.8,"per 1,000"
1999,Florida,15-19 years,51.7,"24,912","476,050",48.8,"per 1,000"
1999,Georgia,15-19 years,63.5,"18,027","476,050",48.8,"per 1,000"
1999,Hawaii,15-19 years,45,"1,759","476,050",48.8,"per 1,000"
1999,Idaho,15-19 years,43.5,"2,396","476,050",48.8,"per 1,000"
1999,Illinois,15-19 years,49.7,"21,417","476,050",48.8,"per 1,000"
1999,Indiana,15-19 years,50.5,"11,189","476,050",48.8,"per 1,000"
1999,Iowa,15-19 years,35.4,"3,948","476,050",48.8,"per 1,000"
1999,Kansas,15-19 years,48.1,"4,920","476,050",48.8,"per 1,000"
1999,Kentucky,15-19 years,56.4,"8,045","476,050",48.8,"per 1,000"
1999,Louisiana,15-19 years,63,"11,538","476,050",48.8,"per 1,000"
1999,Maine,15-19 years,30.2,"1,313","476,050",48.8,"per 1,000"
1999,Maryland,15-19 years,42.2,"7,238","476,050",48.8,"per 1,000"
1999,Massachusetts,15-19 years,27.4,"5,524","476,050",48.8,"per 1,000"
1999,Michigan,15-19 years,41.4,"14,547","476,050",48.8,"per 1,000"
1999,Minnesota,15-19 years,30.3,"5,503","476,050",48.8,"per 1,000"
1999,Mississippi,15-19 years,70.9,"8,200","476,050",48.8,"per 1,000"
1999,Missouri,15-19 years,49.4,"10,006","476,050",48.8,"per 1,000"
1999,Montana,15-19 years,36,"1,249","476,050",48.8,"per 1,000"
1999,Nebraska,15-19 years,37.5,"2,470","476,050",48.8,"per 1,000"
1999,Nevada,15-19 years,63.9,"3,777","476,050",48.8,"per 1,000"
1999,New Hampshire,15-19 years,23.8,997,"476,050",48.8,"per 1,000"
1999,New Jersey,15-19 years,32.8,"8,282","476,050",48.8,"per 1,000"
1999,New Mexico,15-19 years,66.8,"4,753","476,050",48.8,"per 1,000"
1999,New York,15-19 years,34.7,"21,489","476,050",48.8,"per 1,000"
1999,North Carolina,15-19 years,58,"15,049","476,050",48.8,"per 1,000"
1999,North Dakota,15-19 years,27,703,"476,050",48.8,"per 1,000"
1999,Ohio,15-19 years,46.5,"18,710","476,050",48.8,"per 1,000"
1999,Oklahoma,15-19 years,60.1,"7,850","476,050",48.8,"per 1,000"
1999,Oregon,15-19 years,46.1,"5,492","476,050",48.8,"per 1,000"
1999,Pennsylvania,15-19 years,35.1,"14,604","476,050",48.8,"per 1,000"
1999,Rhode Island,15-19 years,33.5,"1,222","476,050",48.8,"per 1,000"
1999,South Carolina,15-19 years,58.5,"8,467","476,050",48.8,"per 1,000"
1999,South Dakota,15-19 years,38.5,"1,175","476,050",48.8,"per 1,000"
1999,Tennessee,15-19 years,60.8,"11,723","476,050",48.8,"per 1,000"
1999,Texas,15-19 years,69.6,"54,367","476,050",48.8,"per 1,000"
1999,Total U.S.,15-19 years,48.8,"476,050","476,050",48.8,"per 1,000"
1999,Utah,15-19 years,38.8,"4,253","476,050",48.8,"per 1,000"
1999,Vermont,15-19 years,25,549,"476,050",48.8,"per 1,000"
1999,Virginia,15-19 years,42.6,"9,935","476,050",48.8,"per 1,000"
1999,Washington,15-19 years,41,"8,441","476,050",48.8,"per 1,000"
1999,West Virginia,15-19 years,48.5,"3,044","476,050",48.8,"per 1,000"
1999,Wisconsin,15-19 years,36.3,"7,194","476,050",48.8,"per 1,000"
1999,Wyoming,15-19 years,41.4,845,"476,050",48.8,"per 1,000"
2000,Alabama,15-19 years,60.7,"9,727","468,990",47.7,"per 1,000"
2000,Alaska,15-19 years,49,"1,162","468,990",47.7,"per 1,000"
2000,Arizona,15-19 years,67.9,"12,018","468,990",47.7,"per 1,000"
2000,Arkansas,15-19 years,66.2,"6,400","468,990",47.7,"per 1,000"
2000,California,15-19 years,47,"55,463","468,990",47.7,"per 1,000"
2000,Colorado,15-19 years,51.3,"7,550","468,990",47.7,"per 1,000"
2000,Connecticut,15-19 years,31.1,"3,277","468,990",47.7,"per 1,000"
2000,Delaware,15-19 years,48,"1,330","468,990",47.7,"per 1,000"
2000,District of Columbia,15-19 years,53.2,"1,057","468,990",47.7,"per 1,000"
2000,Florida,15-19 years,51.1,"25,166","468,990",47.7,"per 1,000"
2000,Georgia,15-19 years,62.8,"17,994","468,990",47.7,"per 1,000"
2000,Hawaii,15-19 years,46.1,"1,788","468,990",47.7,"per 1,000"
2000,Idaho,15-19 years,42.9,"2,349","468,990",47.7,"per 1,000"
2000,Illinois,15-19 years,48,"20,714","468,990",47.7,"per 1,000"
2000,Indiana,15-19 years,49.1,"10,846","468,990",47.7,"per 1,000"
2000,Iowa,15-19 years,34.2,"3,788","468,990",47.7,"per 1,000"
2000,Kansas,15-19 years,46.1,"4,706","468,990",47.7,"per 1,000"
2000,Kentucky,15-19 years,55.1,"7,775","468,990",47.7,"per 1,000"
2000,Louisiana,15-19 years,62.1,"11,269","468,990",47.7,"per 1,000"
2000,Maine,15-19 years,29.2,"1,273","468,990",47.7,"per 1,000"
2000,Maryland,15-19 years,41.3,"7,202","468,990",47.7,"per 1,000"
2000,Massachusetts,15-19 years,25.9,"5,308","468,990",47.7,"per 1,000"
2000,Michigan,15-19 years,40.2,"14,122","468,990",47.7,"per 1,000"
2000,Minnesota,15-19 years,30.1,"5,495","468,990",47.7,"per 1,000"
2000,Mississippi,15-19 years,70.1,"8,028","468,990",47.7,"per 1,000"
2000,Missouri,15-19 years,48.7,"9,852","468,990",47.7,"per 1,000"
2000,Montana,15-19 years,36.7,"1,268","468,990",47.7,"per 1,000"
2000,Nebraska,15-19 years,37.7,"2,477","468,990",47.7,"per 1,000"
2000,Nevada,15-19 years,63,"3,861","468,990",47.7,"per 1,000"
2000,New Hampshire,15-19 years,23.3,995,"468,990",47.7,"per 1,000"
2000,New Jersey,15-19 years,31.8,"8,087","468,990",47.7,"per 1,000"
2000,New Mexico,15-19 years,65.6,"4,655","468,990",47.7,"per 1,000"
2000,New York,15-19 years,33.2,"20,783","468,990",47.7,"per 1,000"
2000,North Carolina,15-19 years,58.6,"15,353","468,990",47.7,"per 1,000"
2000,North Dakota,15-19 years,27.3,706,"468,990",47.7,"per 1,000"
2000,Ohio,15-19 years,46,"18,455","468,990",47.7,"per 1,000"
2000,Oklahoma,15-19 years,59.7,"7,780","468,990",47.7,"per 1,000"
2000,Oregon,15-19 years,42.8,"5,094","468,990",47.7,"per 1,000"
2000,Pennsylvania,15-19 years,34,"14,177","468,990",47.7,"per 1,000"
2000,Rhode Island,15-19 years,33.6,"1,250","468,990",47.7,"per 1,000"
2000,South Carolina,15-19 years,58,"8,382","468,990",47.7,"per 1,000"
2000,South Dakota,15-19 years,38.1,"1,155","468,990",47.7,"per 1,000"
2000,Tennessee,15-19 years,59.5,"11,458","468,990",47.7,"per 1,000"
2000,Texas,15-19 years,68.9,"54,315","468,990",47.7,"per 1,000"
2000,Total U.S.,15-19 years,47.7,"468,990","468,990",47.7,"per 1,000"
2000,Utah,15-19 years,38.3,"4,146","468,990",47.7,"per 1,000"
2000,Vermont,15-19 years,23.4,521,"468,990",47.7,"per 1,000"
2000,Virginia,15-19 years,40.9,"9,630","468,990",47.7,"per 1,000"
2000,Washington,15-19 years,39.2,"8,127","468,990",47.7,"per 1,000"
2000,West Virginia,15-19 years,46.5,"2,839","468,990",47.7,"per 1,000"
2000,Wisconsin,15-19 years,35.2,"6,977","468,990",47.7,"per 1,000"
2000,Wyoming,15-19 years,41.7,840,"468,990",47.7,"per 1,000"
2001,Alabama,15-19 years,55.7,"8,820","445,944",45,"per 1,000"
2001,Alaska,15-19 years,42.9,"1,056","445,944",45,"per 1,000"
2001,Arizona,15-19 years,65.3,"11,653","445,944",45,"per 1,000"
2001,Arkansas,15-19 years,62.7,"5,941","445,944",45,"per 1,000"
2001,California,15-19 years,44.5,"53,007","445,944",45,"per 1,000"
2001,Colorado,15-19 years,47,"7,169","445,944",45,"per 1,000"
2001,Connecticut,15-19 years,28.1,"3,081","445,944",45,"per 1,000"
2001,Delaware,15-19 years,45,"1,259","445,944",45,"per 1,000"
2001,District of Columbia,15-19 years,50.1,981,"445,944",45,"per 1,000"
2001,Florida,15-19 years,48.1,"24,217","445,944",45,"per 1,000"
2001,Georgia,15-19 years,59.8,"17,279","445,944",45,"per 1,000"
2001,Hawaii,15-19 years,43.1,"1,672","445,944",45,"per 1,000"
2001,Idaho,15-19 years,40.1,"2,203","445,944",45,"per 1,000"
2001,Illinois,15-19 years,45.7,"19,758","445,944",45,"per 1,000"
2001,Indiana,15-19 years,45.8,"10,109","445,944",45,"per 1,000"
2001,Iowa,15-19 years,32.2,"3,574","445,944",45,"per 1,000"
2001,Kansas,15-19 years,43.4,"4,472","445,944",45,"per 1,000"
2001,Kentucky,15-19 years,51.5,"7,120","445,944",45,"per 1,000"
2001,Louisiana,15-19 years,58.2,"10,373","445,944",45,"per 1,000"
2001,Maine,15-19 years,27.2,"1,215","445,944",45,"per 1,000"
2001,Maryland,15-19 years,38,"6,756","445,944",45,"per 1,000"
2001,Massachusetts,15-19 years,23.8,"4,984","445,944",45,"per 1,000"
2001,Michigan,15-19 years,38.2,"13,457","445,944",45,"per 1,000"
2001,Minnesota,15-19 years,28,"5,240","445,944",45,"per 1,000"
2001,Mississippi,15-19 years,65.6,"7,340","445,944",45,"per 1,000"
2001,Missouri,15-19 years,46,"9,317","445,944",45,"per 1,000"
2001,Montana,15-19 years,35.6,"1,258","445,944",45,"per 1,000"
